date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/8/10,13:13:33,22.902385,120.2727711,14.921,-268,15,-63,-125,123,-1025,-46.43935013,-34.16902542,-14.92147636,-0.102683932,-2.549292088,-0.008341909,41,170
2020/8/10,13:13:36,22.9023224,120.2727294,15.114,-21,-1,213,-113,81,-1040,-53.40328598,-38.444664,-15.11487007,0.054566082,-2.411920071,0.050272867,41,170
2020/8/10,13:13:39,22.9023171,120.272732,14.904,149,-9,-1010,-89,-82,-1031,-53.99947739,-38.18302155,-14.90442944,-0.105478391,3.030163765,-0.090984255,41,170
2020/8/10,13:13:42,22.9023275,120.272803,15.195,-5,-3,-58,-43,-99,-1022,-52.83435822,-30.90067291,-15.19598198,0.036319517,1.527727485,0.111629993,41,170
2020/8/10,13:13:45,22.9023364,120.2728774,15.09,-40,-1,-51,115,-54,-964,-51.84592819,-23.27304077,-15.09059143,0.035034612,1.406587958,0.062318586,41,170
2020/8/10,13:13:48,22.9023484,120.2729579,15.139,-20,14,-73,16,4,-1000,-50.50808334,-15.01985168,-15.1399889,-0.0043796,1.379487753,0.049887419,41,170
2020/8/10,13:13:51,22.9023605,120.2730474,14.913,-73,33,-33,-5,-7,-1009,-49.16399002,-5.842720032,-14.91397572,0.025340501,1.440259457,0.007493502,41,170
2020/8/10,13:13:54,22.9023745,120.2731304,15.037,-56,35,124,21,29,-1002,-47.6030426,2.66768074,-15.03797817,0.00626565,1.372916698,0.030329786,41,170
2020/8/10,13:13:57,22.9023948,120.2731978,15.31,15,-80,-1073,49,15,-974,-45.34178925,9.58218956,-15.31052876,-0.002543514,0.068940826,-0.193167403,41,170
2020/8/10,13:14:00,22.9024533,120.2731829,14.942,134,-112,88,26,-14,-959,-38.82942581,8.05449295,-14.94209766,0.027190801,-0.081199013,-0.037889689,41,170
2020/8/10,13:14:03,22.9025267,120.2731709,14.885,-14,44,-20,103,46,-947,-30.66735458,6.824983597,-14.88523483,0.001158927,-0.157124966,-0.070304438,41,170
2020/8/10,13:14:06,22.9026081,120.2731574,14.748,-7,-66,-36,76,132,-925,-21.60253525,5.443992615,-14.74855518,0.033990197,-0.228406504,-0.075799018,41,170
2020/8/10,13:14:09,22.9026845,120.2731417,14.473,-46,-13,81,-5,24,-1013,-13.09164524,3.832426071,-14.47364235,0.037814904,-0.18500793,-0.03847938,41,170
2020/8/10,13:14:12,22.9027589,120.2731283,14.303,40,76,-22,97,23,-981,-4.809959412,2.455295563,-14.30369282,0.052254587,-0.155678362,-0.043093756,41,170
2020/8/10,13:14:15,22.9028008,120.2731221,13.686,36,-150,11,77,48,-860,-0.153209686,1.816627502,-13.68651485,0.10351491,-0.091833159,-0.091257297,41,170
2020/8/10,13:14:18,22.9028034,120.2731186,9.634,-78,-232,-13,-25,58,-1090,0.142697811,1.456581116,-9.63492775,0.091147624,-0.143038481,-0.018408038,41,170
2020/8/10,13:14:21,22.902804,120.2731207,8.186,-74,-115,12,-7,114,-1007,0.205664158,1.681425095,-8.18603611,0.040243782,-0.104308173,-0.040256359,41,170
2020/8/10,13:14:24,22.9028055,120.2731196,6.715,-41,-32,-37,91,-8,-1006,0.374555588,1.563789368,-6.715537548,0.082864411,-0.082983971,-0.022404574,41,170
2020/8/10,13:14:27,22.9028041,120.2731206,5.187,-61,15,-55,84,22,-979,0.220281124,1.670455933,-5.187356472,0.05307395,-0.1171382,-0.022677053,41,170
2020/8/10,13:14:30,22.9028033,120.2731197,3.598,2,-9,-4,24,24,-982,0.130126476,1.571537018,-3.598128796,0.041978966,-0.129654258,-0.010672801,41,170
2020/8/10,13:14:33,22.9028052,120.2731194,2.085,-78,-11,13,75,54,-1006,0.338574409,1.538999557,-2.085821629,0.064290568,-0.108389147,-0.011177212,41,170
2020/8/10,13:14:36,22.9028058,120.273121,1.043,-3,-18,-14,74,-31,-1000,0.40952301,1.703054428,-1.043906331,0.06448818,-0.09320759,0.040052854,41,170
